path,emotion,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,lpc_0,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,formant_1,formant_2,formant_3
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_05\03-01-08-01-02-02-05.wav,surprised,-602.1792,56.816784,3.6966672,14.146932,-2.137532,-2.3429332,-10.019873,-7.5613923,-5.7475615,-0.96465796,-6.158231,-3.9906073,-3.6670172,190.52617,66.61111,34.895138,18.464273,26.74825,20.971916,20.17184,16.908253,13.010212,9.756868,11.312163,9.012084,9.533199,0.42407095,0.41831926,0.42851934,0.46875703,0.5357446,0.5796219,0.44888493,0.40273693,0.44983682,0.5127655,0.6086554,0.5306204,0.31372708,0.30459023,0.28647476,0.30942032,0.3395813,0.36324796,0.33406037,0.32603014,0.33344144,0.31469932,0.32603848,0.32633534,1.0,-0.7668907,-0.17915376,-0.35247812,0.57564086,-0.10002201,-0.06531573,-0.111917056,0.31531006,-0.2047424,0.15238489,-0.21599534,0.184842,868.8495821603999,1898.6163194179694,2977.9692540548954
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_05\03-01-08-02-01-01-05.wav,surprised,-587.64905,37.778748,7.6168365,9.16638,-7.1772003,-0.8607135,-8.854347,-3.4668648,-6.783766,2.3964934,-4.466,-4.481304,-1.4981605,191.45831,54.860622,20.08391,22.609789,24.03509,17.559406,16.373232,10.850252,14.207596,11.032002,13.357093,10.508421,9.146959,0.37171736,0.45468026,0.5053272,0.54949427,0.6604768,0.5845443,0.5921676,0.54248226,0.49460196,0.47598156,0.49559906,0.42379907,0.28092578,0.28607813,0.30089748,0.31603116,0.33408293,0.3016115,0.36268035,0.353486,0.34482747,0.32583907,0.33988842,0.29788104,1.0,-0.6542573,0.034498155,-0.48764792,0.18594635,-0.16213302,0.13835475,-0.07649974,0.22503404,-0.041436046,-0.016159609,0.0058524683,0.047251854,1041.93798802552,2579.5978155305916,3425.18087727216
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_05\03-01-08-02-01-02-05.wav,surprised,-560.7179,47.679962,1.3654271,4.2125974,-10.068774,-4.094078,-6.248928,-5.3074675,-9.616901,4.139144,-6.18856,-3.3790007,-1.1656954,199.91899,58.3856,24.684874,22.587397,25.598518,21.382536,14.3617325,13.508016,17.316853,9.6832075,13.59765,9.838563,9.838672,0.43725294,0.4995061,0.5081814,0.542521,0.53033495,0.5647499,0.62627923,0.61128896,0.51741433,0.4511227,0.46178666,0.46008697,0.29691154,0.3180297,0.31531686,0.34742445,0.33312526,0.3290313,0.3238873,0.3297689,0.32371464,0.3412374,0.32366017,0.3229616,1.0,-1.0678028,0.28369042,-0.36611053,0.2655909,-0.101639,0.2044806,-0.18113887,0.2297395,-0.14294317,0.07105,-0.12394164,0.10392737,927.1949978170493,1999.031794752256,3336.056685683854
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_05\03-01-08-02-02-01-05.wav,surprised,-569.78595,41.51008,-3.8991768,4.6858,-7.3941708,-5.841521,-10.414291,-8.473281,-8.745369,3.8209035,-5.453374,-2.5938745,-2.4843004,201.61833,60.07309,35.287384,18.40388,25.716152,19.169628,18.191605,16.97952,15.768984,8.2195,13.159713,8.391057,9.9341345,0.43588802,0.48936224,0.5151868,0.5525292,0.6175441,0.60422057,0.60619825,0.5878718,0.5513619,0.5312881,0.48600024,0.45269534,0.32026878,0.30444205,0.29085848,0.3195813,0.32577598,0.3288336,0.36235765,0.35185903,0.3215845,0.31425628,0.3386766,0.33101028,1.0,-1.0401914,0.19932556,-0.391281,0.55689263,-0.19625798,0.0021882793,-0.044753365,0.29616535,-0.1808709,-0.03751776,-0.07557177,0.16648778,778.1371494888126,1673.5974292353558,2803.8859250947153
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_05\03-01-08-02-02-02-05.wav,surprised,-588.6548,53.366844,1.5087116,7.4744873,-6.597167,-3.7650416,-8.458318,-9.40689,-10.24366,0.17970261,-7.163421,-5.649742,-2.3624406,210.92711,63.981033,35.732677,19.61354,27.78008,19.980915,17.802391,16.150726,16.157785,9.206986,11.774782,9.787189,8.768226,0.49449828,0.52351856,0.51818544,0.4969519,0.53102416,0.5441505,0.49912915,0.46845385,0.4716927,0.504771,0.5589469,0.5110989,0.3201634,0.3143016,0.3067416,0.33010608,0.35350505,0.35093254,0.34704092,0.343265,0.34048975,0.3366113,0.33998606,0.30515677,1.0,-1.0203484,0.08869832,-0.35160905,0.5185334,-0.010021592,-0.054628275,-0.16263925,0.3221408,-0.12251127,-0.06383649,-0.073593214,0.13020769,680.9800593072871,1561.5208798461317,2874.072390011869
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-01-01-01-01-06.wav,neutral,-722.0604,41.873688,-19.457798,12.719221,-9.44599,-9.337993,-12.549752,-8.89815,-2.0168097,-4.218931,-6.486102,-5.616052,-7.547385,188.84491,53.198837,34.542645,22.572245,18.78583,19.624157,20.679014,12.032252,13.421059,10.93142,10.0226145,12.201911,10.190171,0.4358335,0.39720142,0.41239884,0.56884843,0.5550823,0.5578525,0.5022498,0.48451534,0.5332193,0.52181065,0.6095055,0.514253,0.32957828,0.3082773,0.25895494,0.3297972,0.34861088,0.35541403,0.30344462,0.32494298,0.33179545,0.30802265,0.3186613,0.29619372,1.0,-1.7475137,1.1600775,-0.4330987,0.22278892,-0.17521834,0.24132504,-0.2555969,0.13765758,-0.13053611,0.2793048,-0.3057707,0.1535401,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-01-01-01-02-06.wav,neutral,-682.1545,42.45052,-17.928791,16.734243,-12.533393,-11.295298,-13.809411,-5.463478,0.25919056,-2.9206176,-3.621263,-4.698546,-4.1676397,181.58125,51.37251,35.827183,28.148947,19.633595,17.15141,18.87085,15.344958,10.638589,12.709141,8.973748,13.325923,8.46387,0.41996145,0.36032492,0.43440315,0.46424812,0.49966484,0.5322118,0.49138057,0.45339856,0.44331148,0.42708337,0.51766413,0.49573946,0.3464554,0.29747203,0.27917057,0.34799388,0.3619434,0.3325915,0.33724317,0.33306265,0.32443675,0.30437154,0.34976888,0.3448694,1.0,-1.70269,1.1991259,-0.5248322,0.2408873,-0.0944332,0.110041715,-0.17831403,0.16617946,-0.10129736,0.23881733,-0.3335787,0.1977885,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,neutral,-691.38214,42.983833,-11.588965,10.904542,-7.8032827,-11.645373,-13.564947,-7.7744036,-0.69849515,-4.950558,-3.6157608,-2.9461927,-6.166858,182.58337,44.813087,36.868324,22.139477,21.78399,18.483839,18.35649,14.394865,12.525045,8.709108,9.42806,12.365402,8.340598,0.4756953,0.3779565,0.39238116,0.4373113,0.4904451,0.45422965,0.47195348,0.46869716,0.46622697,0.5054963,0.44877386,0.49595946,0.3666086,0.32159212,0.33587155,0.31876624,0.38142568,0.34346783,0.33972472,0.31268796,0.33012536,0.33581313,0.32996008,0.34568,1.0,-1.2590355,0.21197367,0.20565782,0.13306567,-0.30032182,0.46406925,-0.2517453,-0.1473622,0.07029544,0.26039177,-0.31785995,0.1692096,837.6506176594663,1421.500493622717,2935.9900365226445
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-01-01-02-02-06.wav,neutral,-698.0871,44.5876,-15.990691,11.151659,-9.6734295,-12.849933,-15.060368,-8.327351,-1.732096,-7.204502,-5.0050898,-4.746209,-5.6595855,193.2575,44.210445,39.470974,24.505342,21.40408,17.344267,19.779207,14.122276,11.977089,9.086138,8.79944,14.001398,8.289235,0.4978848,0.3742529,0.3310505,0.42931926,0.42719916,0.46374708,0.46374157,0.44213367,0.46258634,0.43940416,0.53499,0.50621974,0.36222294,0.29947042,0.2708208,0.3179506,0.33333758,0.3614126,0.32671663,0.291507,0.32709703,0.28463045,0.34042862,0.30157226,1.0,-1.2451125,0.21058963,0.105973005,0.15032332,-0.07805254,0.079721615,-0.10533761,0.005405642,-0.028428774,0.19008346,-0.197412,0.09512319,852.3342630230759,1410.0952391860549,2632.976056492337
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-01-01-01-06.wav,calm,-717.62085,41.714264,-5.380075,12.928674,-3.7990966,-15.677535,-16.398626,-2.39725,-3.3349395,-4.0918503,-9.60983,-3.9473975,-3.8892205,149.09425,39.933865,25.306208,20.168447,18.47105,17.562016,13.060451,9.274543,11.267846,6.84318,8.513102,7.184769,8.150948,0.38939622,0.3381557,0.3309972,0.32947525,0.39384115,0.49625617,0.5650493,0.6092032,0.5416401,0.47557577,0.5774676,0.51007664,0.30069956,0.29224473,0.28797758,0.30448,0.3424316,0.35523394,0.3194813,0.32520425,0.33345777,0.33843404,0.4020996,0.34415218,1.0,-0.46731913,-0.34602696,-0.24692905,0.12512171,-0.12111005,-0.082822815,0.01873356,0.26952294,-0.09250025,0.25037384,-0.17410266,0.055337213,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-01-01-02-06.wav,calm,-712.0949,48.510178,-9.030866,13.534326,-2.4253592,-15.575909,-20.359571,-3.1090767,-0.5157065,-4.6719704,-10.192438,-3.3722346,-3.5131226,139.83171,39.051083,25.06679,18.594603,18.279783,16.07529,13.257785,10.916392,16.1217,8.651597,8.407334,11.946205,7.987817,0.34102318,0.29258847,0.3098654,0.2713058,0.291708,0.38344437,0.44586974,0.54136837,0.5238019,0.46725857,0.5531058,0.4745408,0.2961474,0.27412513,0.2585623,0.26754445,0.29267278,0.32955277,0.2976157,0.3086507,0.3161054,0.3358836,0.42408603,0.36782563,1.0,-0.72441363,-0.24065302,-0.17288163,0.19683978,-0.07928196,-0.0011507192,0.04895617,0.15222263,-0.21078908,0.23314244,-0.07404709,0.02249039,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-01-02-01-06.wav,calm,-688.2235,58.223,-8.267816,8.359203,-1.9129163,-15.288422,-20.918486,-4.3084116,2.0482514,-3.330435,-8.922207,-2.4225755,-5.978914,143.9562,42.795597,32.640293,21.41042,18.53732,16.714376,16.254503,11.976506,13.940715,7.241668,9.778753,12.641325,8.633752,0.2686295,0.31899145,0.2564054,0.26490048,0.35797596,0.40724117,0.50890064,0.4551788,0.5197603,0.55989236,0.48229977,0.30174682,0.24401279,0.30065432,0.26825336,0.26422435,0.3132959,0.32526335,0.34084767,0.31888407,0.36841795,0.40686858,0.37394318,0.31349415,1.0,-0.80684465,-0.39944127,-0.011692765,0.39692977,-0.043854065,0.010712496,-0.037738945,0.11055014,-0.19795643,0.12329072,-0.04289028,0.054533344,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-01-02-02-06.wav,calm,-668.7927,55.584644,-13.555139,7.0856256,-3.9830022,-20.95048,-21.329865,-1.3895097,0.52140874,-8.511779,-6.594418,-1.7402838,-8.9281025,140.1111,47.76993,34.907734,26.772198,20.888765,18.417051,17.451487,13.688651,14.418983,9.581804,8.009898,14.8863945,10.0331745,0.37611222,0.25320363,0.21450618,0.19655783,0.2810115,0.3428962,0.3550054,0.36481792,0.38758805,0.41312394,0.59668106,0.5557237,0.3410798,0.2513484,0.22780587,0.19464533,0.30028778,0.31729448,0.28858823,0.3266535,0.31225753,0.30483955,0.4029427,0.35032433,1.0,-0.7944079,-0.6967964,0.11788744,0.9015244,-0.2079374,-0.3377765,0.052773017,0.0832763,-0.046465933,0.15593457,-0.05002119,-0.05875427,360.23987873301286,1987.953995968627,4275.988171290794
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-02-01-01-06.wav,calm,-688.1313,45.46295,-11.293562,16.296425,-7.134106,-14.828129,-16.990967,-0.7440179,-2.8046932,-3.842228,-5.5155134,-4.684018,-3.647746,137.28078,35.889145,27.964586,20.06761,19.806572,16.89474,11.707176,8.803547,12.503976,7.4002185,8.206646,8.942041,7.2621393,0.5018365,0.4326622,0.34186113,0.30301332,0.32432124,0.445041,0.57080966,0.5235686,0.4853949,0.4684232,0.4783795,0.44232103,0.3395613,0.32861546,0.3208517,0.25784713,0.25532603,0.30046174,0.30865768,0.33411247,0.3390448,0.36502737,0.3711753,0.31620443,1.0,-0.59231377,-0.2151957,-0.22880843,0.024284856,-0.026585879,-0.026492877,0.06700689,0.08383438,-0.0010558125,0.23924495,-0.19796474,0.05426149,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-02-01-02-06.wav,calm,-698.0237,46.172165,-8.234144,11.681765,-7.6363087,-12.669243,-16.851633,-0.56123036,-2.353093,-3.822972,-9.080524,-2.8255005,-2.8087885,140.74248,41.13605,26.871181,21.310385,20.35244,17.414936,12.4729395,10.6452675,11.944701,7.341608,7.918893,9.377352,6.1040106,0.36089352,0.27363038,0.27337542,0.3457014,0.45643395,0.5427622,0.48921978,0.45868245,0.45446524,0.46121332,0.52341646,0.46166262,0.28391376,0.26042852,0.27703252,0.3195663,0.35140434,0.3366728,0.32778588,0.3296887,0.32435736,0.366678,0.3751514,0.33504647,1.0,-0.6364569,-0.25660127,-0.26742122,0.12432913,0.13530187,-0.13125744,0.09589242,0.12600386,-0.10736861,0.1343353,-0.12120694,0.084187955,698.0813124579968,1881.843841362945,3054.653011786329
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-02-02-01-06.wav,calm,-698.0422,51.881004,-4.4925985,2.392447,-5.61549,-15.795091,-22.685919,-7.1281347,-2.659892,-7.896928,-10.227677,-6.500164,-7.9217486,138.3358,47.65912,31.946543,22.23331,21.186237,13.969259,14.953995,13.17813,13.11522,7.721026,8.928601,10.906425,7.6784306,0.28080937,0.24300191,0.24612929,0.26608062,0.34961632,0.438505,0.43141386,0.47551835,0.47196496,0.5145675,0.5902236,0.37475058,0.27821562,0.2667267,0.2619196,0.28906527,0.3274166,0.31869203,0.34021467,0.35156235,0.3332941,0.38098234,0.40481606,0.32769302,1.0,-0.55010223,-0.84649324,-0.22494544,0.55503505,0.45236048,0.00066463725,-0.13455172,-0.18546753,-0.14866008,0.25258958,-0.10084222,0.047026135,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-02-02-02-02-06.wav,calm,-720.6929,57.271523,-5.593808,4.0453835,-5.2804623,-11.09529,-16.654394,-5.8320527,-2.5123856,-0.22300456,-10.4135275,-4.930132,-2.5684006,142.62425,41.58959,34.257282,22.926884,22.873846,17.297861,16.204699,14.819019,13.509896,7.7190475,11.257457,10.08489,8.0427475,0.28765982,0.30956405,0.2525905,0.2926103,0.41038033,0.5497251,0.53722036,0.47892913,0.47958827,0.5314728,0.43555638,0.28842944,0.2847675,0.30822843,0.2694254,0.29352936,0.3324202,0.3562567,0.34662825,0.36840147,0.3699236,0.41376913,0.38772646,0.32875678,1.0,-0.7471172,-0.6097453,-0.093561955,0.64095783,0.09179764,-0.12177408,-0.04046487,0.18996698,-0.2685265,-0.010695092,0.017906249,0.08575228,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-01-01-01-06.wav,happy,-597.3833,45.08329,-39.323483,23.857508,-18.659521,-22.754873,-17.677221,-7.5579786,0.37537196,-13.309181,-5.502467,-2.022516,-5.3021817,148.57079,40.23525,40.802635,24.379986,24.302387,14.523939,18.235811,13.386864,13.232792,13.038296,11.983185,14.496212,9.78835,0.3868981,0.27852365,0.30205834,0.25942233,0.31676462,0.40014106,0.3205634,0.24507643,0.34191626,0.48075113,0.52122724,0.36369696,0.35245264,0.2724581,0.32405365,0.22988485,0.2835809,0.33879662,0.29015043,0.22851661,0.30976304,0.35879275,0.38237098,0.29223713,1.0,-2.052955,2.048719,-1.4901834,1.066984,-0.88906527,0.96331304,-0.92518324,0.5328422,-0.06722319,0.02439776,-0.18490534,0.16412084,787.078844909125,1673.6297152961463,2625.5449742097976
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-01-01-02-06.wav,happy,-558.48926,24.931477,-48.977272,15.418268,-21.005724,-22.12149,-18.374754,-15.699875,4.037265,-15.0675955,-6.043359,-5.5402718,-10.056983,153.20634,39.622036,42.558037,25.714582,26.853237,17.298964,19.231857,15.17578,14.728404,12.93661,12.499636,15.367119,13.583403,0.39746714,0.31016815,0.27383575,0.34409443,0.35269722,0.37189427,0.43201676,0.42527726,0.4504068,0.46859363,0.4837832,0.42941865,0.34579295,0.31721908,0.27018583,0.32730782,0.32031244,0.3075416,0.33496362,0.3381454,0.3556888,0.38760403,0.35805407,0.29929706,1.0,-2.2137806,2.535192,-1.8591224,0.7746543,0.0038281083,0.02218724,-0.50881416,0.73927313,-0.47481382,0.23430121,-0.15026945,0.098929845,770.2468220229403,1842.646055455697,2879.591739880899
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-01-02-01-06.wav,happy,-630.8022,31.956095,-31.880068,11.836698,-18.18672,-16.495396,-20.18819,-10.675345,0.116945766,-13.362466,-4.976549,-4.625815,-10.755238,184.77997,38.36576,46.19693,26.240078,26.334297,18.54268,21.800695,17.45798,13.311368,12.890085,9.560079,14.842894,12.049869,0.5575366,0.43078828,0.37416,0.4340379,0.4335141,0.43470222,0.4121808,0.43940353,0.48702943,0.48924533,0.4482417,0.46554723,0.36034438,0.29692706,0.3020015,0.33841762,0.32122865,0.33116862,0.30157828,0.31918877,0.32213834,0.3456992,0.32433435,0.3376857,1.0,-1.4818668,0.68750376,0.11973995,-0.24766837,-0.021905467,0.48548585,-0.42640468,-0.087814644,0.3108324,0.16127527,-0.5399317,0.3526466,801.4827761070903,1573.66949742044,2722.4432056681662
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-01-02-02-06.wav,happy,-602.2009,31.456846,-30.673267,14.305809,-15.264306,-16.564045,-16.296555,-12.593367,3.2003508,-10.144606,-5.51995,-2.3501155,-8.776893,158.22202,44.12612,43.841854,26.039848,24.877089,17.988361,19.141247,16.236332,13.242792,11.538562,9.814388,15.996505,10.490052,0.5093282,0.43916133,0.3649477,0.38940978,0.41569582,0.4040957,0.34362644,0.35048968,0.4351885,0.46198505,0.570223,0.50342506,0.36516753,0.34568098,0.32090452,0.3488205,0.3701638,0.32176882,0.30571064,0.3132631,0.33188856,0.3075843,0.37604246,0.3410924,1.0,-1.8297132,1.3130898,-0.15217492,-0.39099458,0.1482002,0.45133013,-0.4843722,0.030082315,0.27076006,0.08503032,-0.45968342,0.3285415,758.8624610848088,1621.4129905296809,2730.861842365868
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-02-01-01-06.wav,happy,-416.28003,0.52387285,-51.258976,0.4013932,-12.324099,-28.946886,-16.546516,-16.611206,5.796569,4.210566,13.865549,20.997953,0.08143254,142.49118,22.140747,46.039246,21.40664,27.42723,23.78422,16.266384,16.698652,13.376168,20.200699,26.668324,22.614212,19.08195,0.24461746,0.2875176,0.3319989,0.3812852,0.3338524,0.36388066,0.29680422,0.28380737,0.38825634,0.4697043,0.4818337,0.3104381,0.23916632,0.29765671,0.2797802,0.3462132,0.27891743,0.30923915,0.2698164,0.2979897,0.38078406,0.36943522,0.37710625,0.29070258,1.0,-1.8909196,1.5113317,-0.31939164,-0.25723857,0.019026175,0.654938,-0.92546374,0.60738325,-0.05513447,-0.044560894,-0.09114532,0.15705942,811.6704178745962,1865.895019543759,2713.5185376421596
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-02-01-02-06.wav,happy,-445.16818,-0.6954904,-48.20395,-1.3083127,-16.077564,-22.547773,-14.904644,-18.855207,-1.9782209,-8.471563,2.619513,19.05047,12.454852,168.51968,22.484854,50.013702,22.661522,23.130518,20.397846,19.236734,20.435265,11.855575,11.250215,17.986675,22.06403,25.730087,0.43371025,0.46388927,0.40399027,0.29795247,0.26460084,0.30944294,0.3231171,0.40135533,0.5252082,0.5430733,0.5599302,0.4322197,0.3358392,0.31715152,0.32610956,0.27480593,0.26772967,0.281498,0.29619098,0.33535224,0.34414577,0.35498554,0.39476338,0.3290375,1.0,-1.8829734,1.6696982,-0.6478934,-0.051421333,0.19870338,0.25064442,-0.65453756,0.5941131,-0.15865733,-0.019958451,-0.016925573,0.08495166,814.5033018513835,1798.0606013011982,2837.65775200922
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,happy,-443.48187,-2.7128975,-51.034355,0.9983528,-20.869873,-24.198542,-17.984724,-16.285,0.2940884,-8.62725,5.2738113,19.845417,16.557547,165.57263,25.615019,55.671394,25.187983,25.217325,19.93928,19.575428,18.37861,13.115389,14.670916,20.972246,20.774,24.802788,0.42885727,0.33942038,0.32788864,0.2984636,0.30968168,0.2917318,0.31060576,0.35236266,0.37096968,0.5226224,0.53053755,0.42741808,0.31366527,0.26856026,0.31078392,0.27794752,0.31108364,0.29979438,0.28121302,0.28711984,0.30745625,0.38762105,0.36260748,0.31908116,1.0,-2.147806,2.3652909,-1.4289216,0.24182166,0.5456794,-0.43786922,-0.14633378,0.58249146,-0.5425006,0.3808908,-0.20188046,0.109284334,820.2993996104393,1840.1409545194456,2742.377589712835
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,happy,-423.2666,8.30919,-48.228302,4.1781273,-18.49539,-26.73256,-15.7451,-13.578415,1.2253326,-9.459166,3.7119215,17.809105,15.830141,148.87001,24.264881,53.55281,23.165678,24.757397,20.78209,20.764416,17.24252,12.527895,13.273981,19.125336,18.43603,23.787466,0.44172394,0.39890763,0.38654175,0.3258748,0.24108544,0.25618023,0.27640983,0.31772313,0.37930435,0.41838932,0.5235035,0.470663,0.31760347,0.3187368,0.3238832,0.29644552,0.2184831,0.25099283,0.26577884,0.2837507,0.3398687,0.36302194,0.3954833,0.35836142,1.0,-2.0928655,2.0443087,-0.8831613,-0.28546795,0.78588927,-0.39175174,-0.24637447,0.5171549,-0.29045025,0.0578544,0.008063212,0.06680607,844.6240471766514,1850.190164007719,2792.6846201602734
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-04-01-01-01-06.wav,sad,-737.5176,47.21126,-2.7299144,13.839438,-2.8216593,-8.121937,-14.647423,-3.5154185,-2.092931,-0.2042487,-6.2055426,-0.88910806,-6.317991,153.84808,48.46338,24.010736,22.853249,16.490627,18.16269,18.067091,12.343995,12.6945305,8.094844,9.498351,10.937792,8.346734,0.46756154,0.41061792,0.37183326,0.46876293,0.48720548,0.4299473,0.4186626,0.43602243,0.5705128,0.705211,0.6276337,0.44090348,0.3695369,0.35062194,0.34485143,0.35467076,0.33453503,0.33919084,0.35970032,0.35323784,0.3247787,0.30688217,0.33232597,0.28513402,1.0,-1.0636019,-0.08681445,-0.1144679,0.51194197,-0.20972185,0.24062085,-0.231646,-0.020690186,-0.035216168,0.09074724,0.0975247,-0.07187117,0.0,0.0,0.0
ravedess-emotional-speech-audio\audio_speech_actors_01-24\Actor_06\03-01-04-01-01-02-06.wav,sad,-713.55334,48.022297,-10.814935,20.088758,-7.3686566,-12.082656,-16.668924,-3.1986778,-1.4096955,-5.3653436,-7.8851194,0.67037004,-5.871758,142.78226,52.928585,25.478695,27.359318,18.167387,18.82195,16.273945,15.363776,14.511466,7.9821153,9.692617,11.649249,8.983534,0.4946705,0.33135918,0.33508837,0.37343004,0.2901258,0.26381013,0.27260846,0.34194234,0.4876213,0.5392028,0.5591397,0.47572312,0.3891242,0.29864183,0.3450111,0.33721966,0.30156478,0.2915021,0.27898246,0.30658287,0.35958195,0.32818708,0.35564786,0.33366972,1.0,-1.3901455,0.4115392,-0.18621334,0.45752355,-0.3361744,0.23407999,-0.11622403,-0.017223544,-0.04403431,0.19932193,-0.20296046,0.095383234,0.0,0.0,0.0
